TransactionID,Product,Category,Price,Quantity,Date,City,Promotion,CustomerAge,CustomerGender,PaymentMethod,CustomerSegment,TotalSales,average_sales, , 
406,Cleanser,Hydration,7236.66,3,2022-04-02,Ibadan,FALSE,19,Female,Cash,New,"$21,709.98","$10,854.99",,
407,Sunscreen,Anti-Aging,7780.05,1,2022-06-27,Kano,FALSE,22,Female,Debit Card,Regular,"$7,780.05","$3,890.02",,
408,Sunscreen,Anti-Aging,13993.33,8,2023-12-24,Lagos,TRUE,63,Female,Credit Card,New,"$111,946.64","$55,973.32",,
409,Moisturizer,Treatment,17399.84,4,2023-09-22,Kano,FALSE,64,Male,Debit Card,New,"$69,599.36","$34,799.68",,
410,Face Mask,Hydration,9910.41,8,2022-09-27,Abuja,TRUE,24,Male,Debit Card,New,"$79,283.28","$39,641.64",,
411,Serum,Protection,12074.28,3,2023-06-30,Abuja,TRUE,65,Female,Cash,New,"$36,222.84","$18,111.42",,
412,Serum,Cleansing,10472.64,1,2023-11-13,Lagos,FALSE,37,Female,Credit Card,Regular,"$10,472.64","$5,236.32",,
413,Face Mask,Cleansing,13678.85,5,2023-10-28,Ibadan,FALSE,65,Male,Cash,Regular,"$68,394.25","$34,197.12",,
414,Sunscreen,Anti-Aging,14069.59,7,2022-09-22,Abuja,FALSE,57,Male,Credit Card,New,"$98,487.13","$49,243.57",,
415,Cleanser,Anti-Aging,3039.27,10,2022-01-30,Kano,FALSE,36,Female,Credit Card,New,"$30,392.70","$15,196.35",,
416,Serum,Cleansing,3131.98,5,2022-08-07,Ibadan,TRUE,52,Male,Debit Card,New,"$15,659.90","$7,829.95",,
417,Face Mask,Treatment,18722.82,2,2023-02-04,Lagos,FALSE,21,Male,Cash,New,"$37,445.64","$18,722.82",,
418,Cleanser,Treatment,9015.64,10,2023-01-20,Port Harcourt,FALSE,37,Male,Debit Card,New,"$90,156.40","$45,078.20",,
419,Sunscreen,Hydration,11702.92,4,2022-11-12,Kano,TRUE,39,Male,Debit Card,New,"$46,811.68","$23,405.84",,
420,Sunscreen,Hydration,19168.6,8,2022-03-18,Kano,TRUE,56,Male,Cash,Regular,"$153,348.80","$76,674.40",,
421,Moisturizer,Treatment,4722.5,4,2022-07-12,Ibadan,FALSE,64,Female,Cash,Regular,"$18,890.00","$9,445.00",,
422,Sunscreen,Protection,5251.18,2,2023-01-31,Lagos,FALSE,23,Male,Cash,New,"$10,502.36","$5,251.18",,
423,Cleanser,Hydration,12805.78,4,2022-03-04,Ibadan,TRUE,61,Female,Debit Card,Regular,"$51,223.12","$25,611.56",,
424,Sunscreen,Protection,16856.77,1,2023-04-10,Abuja,FALSE,31,Male,Cash,New,"$16,856.77","$8,428.39",,
425,Sunscreen,Protection,16351.4,7,2022-01-24,Kano,TRUE,27,Female,Cash,Regular,"$114,459.80","$57,229.90",,
426,Moisturizer,Protection,3870.4,6,2023-09-24,Ibadan,TRUE,60,Female,Debit Card,New,"$23,222.40","$11,611.20",,
427,Cleanser,Anti-Aging,2581.34,5,2023-09-04,Ibadan,FALSE,53,Male,Cash,Regular,"$12,906.70","$6,453.35",,
428,Cleanser,Hydration,15799.68,7,2023-03-11,Port Harcourt,TRUE,27,Female,Cash,Regular,"$110,597.76","$55,298.88",,
429,Cleanser,Treatment,19135.43,2,2023-07-24,Lagos,FALSE,58,Female,Cash,New,"$38,270.86","$19,135.43",,
430,Serum,Protection,12749.63,7,2023-02-27,Port Harcourt,TRUE,33,Female,Debit Card,Regular,"$89,247.41","$44,623.71",,
431,Moisturizer,Treatment,9307.11,2,2023-03-31,Abuja,FALSE,30,Male,Cash,Regular,"$18,614.22","$9,307.11",,
432,Face Mask,Anti-Aging,13624.01,4,2023-06-04,Kano,FALSE,56,Male,Credit Card,New,"$54,496.04","$27,248.02",,
433,Face Mask,Hydration,17508.96,1,2022-01-18,Ibadan,FALSE,21,Male,Debit Card,Regular,"$17,508.96","$8,754.48",,
434,Sunscreen,Treatment,10549.81,5,2022-11-11,Port Harcourt,TRUE,65,Male,Debit Card,New,"$52,749.05","$26,374.53",,
435,Sunscreen,Anti-Aging,11047.26,7,2023-05-26,Abuja,TRUE,21,Female,Credit Card,Regular,"$77,330.82","$38,665.41",,
436,Face Mask,Hydration,15644.13,8,2023-09-21,Abuja,TRUE,46,Male,Credit Card,Regular,"$125,153.04","$62,576.52",,
437,Moisturizer,Anti-Aging,8025.91,2,2022-03-11,Kano,FALSE,25,Male,Credit Card,New,"$16,051.82","$8,025.91",,
438,Serum,Hydration,18869.55,1,2023-12-31,Abuja,FALSE,62,Female,Debit Card,New,"$18,869.55","$9,434.77",,
439,Cleanser,Hydration,1631.92,3,2023-07-31,Abuja,FALSE,40,Female,Cash,Regular,"$4,895.76","$2,447.88",,
440,Face Mask,Anti-Aging,7427.27,2,2023-10-15,Ibadan,TRUE,58,Female,Cash,Regular,"$14,854.54","$7,427.27",,
441,Serum,Protection,3576.94,1,2022-09-19,Lagos,FALSE,19,Female,Cash,New,"$3,576.94","$1,788.47",,
442,Face Mask,Hydration,7405.37,10,2022-09-23,Abuja,TRUE,47,Female,Cash,Regular,"$74,053.70","$37,026.85",,
443,Moisturizer,Cleansing,10186.73,3,2023-11-07,Ibadan,TRUE,43,Female,Credit Card,New,"$30,560.19","$15,280.09",,
444,Cleanser,Treatment,15385.98,10,2022-11-05,Lagos,FALSE,24,Male,Credit Card,New,"$153,859.80","$76,929.90",,
445,Sunscreen,Hydration,16126.34,1,2023-07-02,Ibadan,FALSE,20,Female,Debit Card,Regular,"$16,126.34","$8,063.17",,
446,Moisturizer,Anti-Aging,8912.71,2,2023-12-01,Port Harcourt,TRUE,57,Female,Debit Card,Regular,"$17,825.42","$8,912.71",,
447,Moisturizer,Cleansing,1568.86,4,2023-10-29,Ibadan,TRUE,27,Male,Cash,Regular,"$6,275.44","$3,137.72",,
448,Sunscreen,Cleansing,18828.69,7,2023-06-20,Kano,FALSE,48,Male,Credit Card,New,"$131,800.83","$65,900.41",,
449,Cleanser,Cleansing,18394.55,2,2022-03-31,Kano,TRUE,38,Female,Cash,Regular,"$36,789.10","$18,394.55",,
450,Serum,Protection,12630.16,10,2023-10-03,Abuja,TRUE,59,Male,Credit Card,Regular,"$126,301.60","$63,150.80",,
451,Face Mask,Cleansing,18462.75,1,2023-06-01,Kano,TRUE,23,Female,Cash,Regular,"$18,462.75","$9,231.38",,
452,Sunscreen,Treatment,12898.92,1,2022-07-04,Ibadan,TRUE,36,Male,Debit Card,New,"$12,898.92","$6,449.46",,
453,Serum,Hydration,3402.62,8,2023-07-25,Abuja,TRUE,24,Male,Debit Card,New,"$27,220.96","$13,610.48",,
454,Face Mask,Hydration,3710.19,3,2022-04-08,Lagos,FALSE,48,Male,Cash,New,"$11,130.57","$5,565.28",,
455,Sunscreen,Cleansing,13951.23,8,2023-01-25,Ibadan,TRUE,32,Female,Credit Card,Regular,"$111,609.84","$55,804.92",,
456,Moisturizer,Protection,18537.47,7,2022-01-20,Abuja,TRUE,58,Male,Credit Card,New,"$129,762.29","$64,881.14",,
457,Face Mask,Anti-Aging,3862.4,1,2022-03-22,Port Harcourt,FALSE,36,Female,Cash,New,"$3,862.40","$1,931.20",,
458,Cleanser,Cleansing,17812.09,10,2022-12-04,Abuja,TRUE,50,Male,Credit Card,Regular,"$178,120.90","$89,060.45",,
459,Serum,Anti-Aging,9553.47,7,2022-07-03,Lagos,TRUE,43,Female,Credit Card,Regular,"$66,874.29","$33,437.14",,
460,Cleanser,Anti-Aging,1886.73,8,2023-09-19,Port Harcourt,FALSE,28,Male,Cash,New,"$15,093.84","$7,546.92",,
461,Moisturizer,Hydration,16645.89,6,2022-01-13,Kano,FALSE,18,Female,Cash,New,"$99,875.34","$49,937.67",,
462,Face Mask,Protection,19359.43,7,2023-07-23,Ibadan,FALSE,25,Female,Cash,Regular,"$135,516.01","$67,758.01",,
463,Cleanser,Protection,16340.52,6,2023-05-09,Port Harcourt,TRUE,35,Female,Credit Card,New,"$98,043.12","$49,021.56",,
464,Face Mask,Anti-Aging,6628.8,9,2023-11-07,Port Harcourt,TRUE,31,Female,Credit Card,New,"$59,659.20","$29,829.60",,
465,Moisturizer,Cleansing,4759.95,10,2023-06-19,Kano,FALSE,52,Female,Credit Card,New,"$47,599.50","$23,799.75",,
466,Moisturizer,Cleansing,4831.79,5,2023-03-26,Abuja,TRUE,57,Male,Credit Card,New,"$24,158.95","$12,079.48",,
467,Cleanser,Hydration,7640.74,4,2023-12-31,Abuja,FALSE,39,Female,Cash,New,"$30,562.96","$15,281.48",,
468,Serum,Cleansing,5257.61,6,2022-04-17,Kano,FALSE,40,Female,Credit Card,New,"$31,545.66","$15,772.83",,
469,Cleanser,Hydration,4125.34,5,2022-09-25,Port Harcourt,TRUE,57,Male,Cash,Regular,"$20,626.70","$10,313.35",,
470,Moisturizer,Protection,2761.87,7,2022-03-11,Kano,FALSE,40,Female,Credit Card,Regular,"$19,333.09","$9,666.54",,
471,Moisturizer,Cleansing,13025.1,10,2022-07-12,Port Harcourt,FALSE,30,Male,Cash,Regular,"$130,251.00","$65,125.50",,
472,Moisturizer,Protection,15910.98,3,2023-04-30,Kano,FALSE,39,Male,Cash,New,"$47,732.94","$23,866.47",,
473,Serum,Hydration,2130.3,9,2022-08-26,Abuja,FALSE,56,Female,Debit Card,New,"$19,172.70","$9,586.35",,
474,Moisturizer,Hydration,2601.69,1,2022-02-09,Lagos,TRUE,49,Male,Cash,New,"$2,601.69","$1,300.85",,
475,Sunscreen,Hydration,1081.28,2,2023-02-10,Ibadan,TRUE,19,Male,Debit Card,New,"$2,162.56","$1,081.28",,
476,Cleanser,Treatment,3702.19,10,2022-08-29,Lagos,TRUE,64,Male,Cash,Regular,"$37,021.90","$18,510.95",,
477,Moisturizer,Hydration,18654.68,1,2023-11-20,Abuja,FALSE,21,Female,Cash,Regular,"$18,654.68","$9,327.34",,
478,Moisturizer,Hydration,4075.81,10,2022-04-11,Ibadan,FALSE,47,Female,Debit Card,New,"$40,758.10","$20,379.05",,
479,Face Mask,Anti-Aging,19781.52,4,2023-11-07,Lagos,FALSE,47,Female,Credit Card,New,"$79,126.08","$39,563.04",,
480,Face Mask,Protection,14380.24,2,2023-10-17,Abuja,TRUE,35,Male,Credit Card,New,"$28,760.48","$14,380.24",,
481,Serum,Cleansing,7166.31,6,2023-02-25,Port Harcourt,FALSE,32,Male,Cash,New,"$42,997.86","$21,498.93",,
482,Serum,Cleansing,7233.62,9,2023-01-17,Kano,TRUE,49,Male,Cash,New,"$65,102.58","$32,551.29",,
483,Serum,Anti-Aging,15757.34,4,2023-11-07,Lagos,FALSE,44,Female,Credit Card,Regular,"$63,029.36","$31,514.68",,
484,Face Mask,Hydration,10473.46,7,2023-02-07,Kano,TRUE,40,Male,Debit Card,New,"$73,314.22","$36,657.11",,
485,Serum,Hydration,10443.13,6,2023-05-09,Port Harcourt,FALSE,47,Male,Cash,New,"$62,658.78","$31,329.39",,
486,Moisturizer,Anti-Aging,6061.12,8,2023-11-22,Ibadan,TRUE,37,Male,Cash,New,"$48,488.96","$24,244.48",,
487,Sunscreen,Hydration,18666.23,6,2023-03-15,Kano,TRUE,33,Female,Cash,New,"$111,997.38","$55,998.69",,
488,Face Mask,Hydration,13873.37,9,2022-02-19,Ibadan,TRUE,57,Female,Credit Card,New,"$124,860.33","$62,430.16",,
489,Serum,Treatment,14494.94,3,2023-01-09,Port Harcourt,FALSE,23,Female,Credit Card,Regular,"$43,484.82","$21,742.41",,
490,Cleanser,Hydration,6354.09,6,2023-04-09,Port Harcourt,TRUE,59,Male,Credit Card,New,"$38,124.54","$19,062.27",,
491,Moisturizer,Cleansing,12033.15,9,2023-03-10,Abuja,FALSE,37,Male,Debit Card,Regular,"$108,298.35","$54,149.18",,
492,Serum,Protection,19130.88,8,2022-04-15,Kano,TRUE,60,Female,Cash,Regular,"$153,047.04","$76,523.52",,
493,Moisturizer,Treatment,1683.97,3,2022-12-15,Abuja,TRUE,22,Female,Credit Card,Regular,"$5,051.91","$2,525.96",,
494,Sunscreen,Protection,10694.48,10,2022-03-20,Ibadan,TRUE,18,Female,Credit Card,New,"$106,944.80","$53,472.40",,
495,Moisturizer,Hydration,17351.13,2,2023-10-13,Lagos,FALSE,27,Female,Cash,Regular,"$34,702.26","$17,351.13",,
496,Sunscreen,Cleansing,6272.35,4,2023-10-25,Lagos,FALSE,23,Male,Cash,New,"$25,089.40","$12,544.70",,
497,Sunscreen,Treatment,7894.13,2,2022-07-04,Lagos,TRUE,54,Female,Cash,Regular,"$15,788.26","$7,894.13",,
498,Cleanser,Protection,18413.83,7,2023-01-16,Kano,TRUE,47,Male,Debit Card,New,"$128,896.81","$64,448.40",,
499,Sunscreen,Hydration,2524.47,6,2022-12-02,Ibadan,FALSE,45,Female,Debit Card,New,"$15,146.82","$7,573.41",,
500,Serum,Cleansing,10741.77,6,2022-02-24,Port Harcourt,TRUE,28,Female,Cash,New,"$64,450.62","$32,225.31",,
501,Cleanser,Cleansing,8980.72,9,2022-11-06,Kano,FALSE,56,Female,Cash,New,"$80,826.48","$40,413.24",,
502,Moisturizer,Anti-Aging,4002.94,10,2023-12-16,Abuja,FALSE,61,Male,Debit Card,Regular,"$40,029.40","$20,014.70",,
503,Face Mask,Anti-Aging,9541.6,9,2023-06-09,Lagos,FALSE,61,Female,Cash,Regular,"$85,874.40","$42,937.20",,
504,Sunscreen,Protection,4222.79,3,2022-01-20,Kano,TRUE,38,Female,Debit Card,Regular,"$12,668.37","$6,334.19",,
505,Serum,Anti-Aging,17249.7,2,2023-10-21,Abuja,FALSE,35,Male,Debit Card,Regular,"$34,499.40","$17,249.70",,
506,Face Mask,Protection,14074.53,8,2022-08-04,Ibadan,FALSE,45,Female,Debit Card,Regular,"$112,596.24","$56,298.12",,
507,Face Mask,Anti-Aging,3308.98,5,2023-09-08,Lagos,TRUE,19,Male,Cash,New,"$16,544.90","$8,272.45",,
508,Serum,Treatment,3263.2,5,2022-09-10,Kano,TRUE,51,Male,Cash,New,"$16,316.00","$8,158.00",,
509,Moisturizer,Cleansing,6482.33,7,2022-10-16,Kano,TRUE,42,Female,Debit Card,New,"$45,376.31","$22,688.15",,
510,Moisturizer,Treatment,18864.48,2,2022-12-19,Lagos,TRUE,18,Female,Debit Card,New,"$37,728.96","$18,864.48",,
511,Serum,Treatment,18701.17,1,2023-11-12,Lagos,FALSE,39,Male,Credit Card,New,"$18,701.17","$9,350.58",,
512,Sunscreen,Treatment,4475.64,4,2022-09-30,Kano,TRUE,53,Male,Cash,Regular,"$17,902.56","$8,951.28",,
513,Face Mask,Protection,18344.6,10,2023-10-12,Lagos,TRUE,27,Male,Cash,Regular,"$183,446.00","$91,723.00",,
514,Cleanser,Protection,2262.7,4,2022-03-29,Lagos,FALSE,46,Male,Debit Card,New,"$9,050.80","$4,525.40",,
515,Moisturizer,Anti-Aging,17674.95,2,2023-11-09,Port Harcourt,TRUE,30,Male,Debit Card,New,"$35,349.90","$17,674.95",,
516,Serum,Protection,2117.4,5,2023-11-17,Lagos,FALSE,22,Male,Cash,Regular,"$10,587.00","$5,293.50",,
517,Serum,Treatment,19082.22,6,2023-02-13,Ibadan,TRUE,40,Female,Credit Card,Regular,"$114,493.32","$57,246.66",,
518,Serum,Hydration,4041.32,7,2023-07-21,Port Harcourt,TRUE,62,Male,Cash,New,"$28,289.24","$14,144.62",,
519,Sunscreen,Protection,12035.87,7,2022-05-04,Port Harcourt,FALSE,48,Female,Debit Card,New,"$84,251.09","$42,125.54",,
520,Cleanser,Hydration,14516.92,7,2023-11-11,Port Harcourt,TRUE,43,Male,Debit Card,New,"$101,618.44","$50,809.22",,
521,Cleanser,Hydration,6326.13,7,2023-10-20,Abuja,FALSE,38,Female,Debit Card,Regular,"$44,282.91","$22,141.46",,
522,Sunscreen,Hydration,1506,7,2022-12-02,Ibadan,TRUE,30,Female,Debit Card,New,"$10,542.00","$5,271.00",,
523,Face Mask,Anti-Aging,14501.83,3,2022-08-11,Lagos,TRUE,43,Male,Credit Card,Regular,"$43,505.49","$21,752.74",,
524,Serum,Protection,6942.19,6,2023-10-11,Port Harcourt,TRUE,23,Male,Cash,New,"$41,653.14","$20,826.57",,
525,Sunscreen,Anti-Aging,17247.6,10,2022-05-14,Port Harcourt,FALSE,57,Female,Cash,Regular,"$172,476.00","$86,238.00",,
526,Sunscreen,Cleansing,9964.57,6,2023-08-15,Abuja,FALSE,30,Female,Debit Card,New,"$59,787.42","$29,893.71",,
527,Moisturizer,Cleansing,19849.95,1,2023-05-19,Port Harcourt,FALSE,50,Female,Debit Card,New,"$19,849.95","$9,924.98",,
528,Face Mask,Anti-Aging,2479.41,1,2022-04-29,Lagos,TRUE,65,Male,Debit Card,New,"$2,479.41","$1,239.70",,
529,Face Mask,Cleansing,1469.45,4,2022-10-24,Kano,TRUE,24,Male,Credit Card,New,"$5,877.80","$2,938.90",,
530,Moisturizer,Cleansing,11928.2,5,2023-07-22,Ibadan,FALSE,50,Female,Credit Card,New,"$59,641.00","$29,820.50",,
531,Moisturizer,Protection,12545.62,1,2022-06-21,Lagos,TRUE,18,Male,Cash,New,"$12,545.62","$6,272.81",,
532,Moisturizer,Cleansing,1082.94,1,2022-05-19,Lagos,TRUE,35,Female,Cash,New,"$1,082.94",$541.47,,
533,Face Mask,Anti-Aging,15130.3,3,2022-01-02,Lagos,FALSE,49,Male,Credit Card,New,"$45,390.90","$22,695.45",,
534,Face Mask,Protection,1888.76,2,2023-11-08,Lagos,FALSE,41,Female,Debit Card,Regular,"$3,777.52","$1,888.76",,
535,Serum,Cleansing,10086.35,9,2022-06-05,Kano,FALSE,60,Male,Debit Card,New,"$90,777.15","$45,388.57",,
536,Cleanser,Hydration,18832.55,1,2022-09-22,Kano,TRUE,30,Female,Cash,Regular,"$18,832.55","$9,416.27",,
537,Cleanser,Hydration,2133.12,9,2022-07-18,Port Harcourt,FALSE,22,Male,Cash,New,"$19,198.08","$9,599.04",,
538,Serum,Treatment,19119.18,2,2023-02-16,Port Harcourt,TRUE,65,Female,Credit Card,New,"$38,238.36","$19,119.18",,
539,Cleanser,Cleansing,15645.3,9,2022-02-19,Abuja,FALSE,48,Female,Credit Card,New,"$140,807.70","$70,403.85",,
540,Moisturizer,Cleansing,17179.44,10,2023-12-14,Abuja,FALSE,56,Male,Cash,New,"$171,794.40","$85,897.20",,
541,Sunscreen,Hydration,5141.33,4,2022-01-13,Kano,FALSE,23,Male,Debit Card,Regular,"$20,565.32","$10,282.66",,
542,Face Mask,Protection,19894.98,2,2022-11-17,Ibadan,FALSE,20,Male,Cash,New,"$39,789.96","$19,894.98",,
543,Sunscreen,Anti-Aging,14176.94,10,2023-07-17,Kano,TRUE,51,Male,Credit Card,New,"$141,769.40","$70,884.70",,
544,Moisturizer,Cleansing,6455.53,4,2022-02-27,Lagos,FALSE,45,Female,Debit Card,New,"$25,822.12","$12,911.06",,
545,Cleanser,Cleansing,16540.91,7,2023-01-26,Lagos,TRUE,34,Female,Credit Card,Regular,"$115,786.37","$57,893.18",,
546,Serum,Treatment,19229.06,4,2023-09-30,Port Harcourt,FALSE,47,Male,Debit Card,New,"$76,916.24","$38,458.12",,
547,Serum,Cleansing,18108.01,9,2022-05-05,Ibadan,FALSE,29,Male,Debit Card,New,"$162,972.09","$81,486.04",,
548,Moisturizer,Protection,3409.95,3,2023-03-28,Port Harcourt,TRUE,39,Female,Credit Card,Regular,"$10,229.85","$5,114.92",,
549,Face Mask,Treatment,2133.02,6,2023-03-27,Ibadan,FALSE,26,Female,Credit Card,New,"$12,798.12","$6,399.06",,
550,Moisturizer,Protection,16549.85,7,2023-07-22,Ibadan,FALSE,36,Female,Cash,New,"$115,848.95","$57,924.47",,
551,Serum,Protection,17346.01,3,2023-06-21,Lagos,TRUE,61,Male,Credit Card,Regular,"$52,038.03","$26,019.02",,
552,Sunscreen,Cleansing,1858.79,6,2023-03-14,Abuja,FALSE,38,Male,Credit Card,Regular,"$11,152.74","$5,576.37",,
553,Serum,Protection,5266.08,7,2022-01-18,Lagos,FALSE,52,Male,Cash,Regular,"$36,862.56","$18,431.28",,
554,Face Mask,Protection,14391.54,6,2022-08-10,Ibadan,TRUE,33,Female,Debit Card,Regular,"$86,349.24","$43,174.62",,
555,Face Mask,Hydration,2875.22,1,2023-06-03,Lagos,FALSE,56,Male,Cash,Regular,"$2,875.22","$1,437.61",,
556,Serum,Hydration,1301.93,9,2023-11-17,Abuja,TRUE,35,Male,Cash,New,"$11,717.37","$5,858.69",,
557,Sunscreen,Treatment,18206.99,3,2023-03-30,Abuja,FALSE,41,Female,Credit Card,New,"$54,620.97","$27,310.48",,
558,Sunscreen,Protection,1931.64,5,2023-07-17,Port Harcourt,FALSE,27,Male,Cash,Regular,"$9,658.20","$4,829.10",,
559,Cleanser,Cleansing,17608.97,6,2023-11-17,Abuja,FALSE,44,Female,Cash,New,"$105,653.82","$52,826.91",,
560,Face Mask,Anti-Aging,3290.84,7,2022-09-29,Ibadan,TRUE,37,Male,Debit Card,Regular,"$23,035.88","$11,517.94",,
561,Face Mask,Treatment,8679.12,5,2022-01-02,Port Harcourt,FALSE,56,Female,Debit Card,New,"$43,395.60","$21,697.80",,
562,Moisturizer,Hydration,5368.54,4,2023-11-25,Abuja,FALSE,42,Female,Debit Card,Regular,"$21,474.16","$10,737.08",,
563,Sunscreen,Treatment,15748.47,5,2023-05-26,Kano,TRUE,37,Female,Credit Card,New,"$78,742.35","$39,371.18",,
564,Cleanser,Protection,11950.18,3,2023-03-04,Ibadan,FALSE,56,Female,Credit Card,Regular,"$35,850.54","$17,925.27",,
565,Sunscreen,Treatment,4701.29,6,2023-11-20,Port Harcourt,FALSE,62,Male,Cash,Regular,"$28,207.74","$14,103.87",,
566,Serum,Cleansing,9070.39,6,2022-10-28,Port Harcourt,TRUE,32,Female,Credit Card,Regular,"$54,422.34","$27,211.17",,
567,Cleanser,Hydration,9359.53,2,2022-11-23,Port Harcourt,TRUE,39,Female,Credit Card,New,"$18,719.06","$9,359.53",,
568,Face Mask,Treatment,18268.08,10,2023-08-26,Lagos,TRUE,26,Female,Credit Card,New,"$182,680.80","$91,340.40",,
569,Sunscreen,Anti-Aging,9790.63,4,2023-07-14,Abuja,TRUE,37,Male,Cash,New,"$39,162.52","$19,581.26",,
570,Sunscreen,Cleansing,18700.36,8,2023-12-25,Port Harcourt,FALSE,27,Male,Debit Card,New,"$149,602.88","$74,801.44",,
571,Cleanser,Protection,8399.64,10,2022-02-11,Port Harcourt,FALSE,65,Female,Debit Card,Regular,"$83,996.40","$41,998.20",,
572,Cleanser,Protection,16300.01,2,2022-03-19,Port Harcourt,FALSE,50,Male,Credit Card,Regular,"$32,600.02","$16,300.01",,
573,Serum,Anti-Aging,15602.56,9,2022-09-14,Port Harcourt,FALSE,28,Female,Debit Card,New,"$140,423.04","$70,211.52",,
574,Cleanser,Cleansing,7477.24,10,2023-08-07,Kano,TRUE,24,Male,Cash,Regular,"$74,772.40","$37,386.20",,
575,Moisturizer,Anti-Aging,18819.98,5,2022-04-15,Port Harcourt,TRUE,55,Male,Debit Card,Regular,"$94,099.90","$47,049.95",,
576,Serum,Hydration,10572.79,10,2022-07-12,Abuja,FALSE,26,Male,Credit Card,New,"$105,727.90","$52,863.95",,
577,Moisturizer,Protection,7161.27,8,2022-01-08,Abuja,TRUE,28,Female,Credit Card,New,"$57,290.16","$28,645.08",,
578,Face Mask,Hydration,9410.26,9,2023-07-30,Lagos,TRUE,18,Male,Cash,Regular,"$84,692.34","$42,346.17",,
579,Cleanser,Protection,10252.5,10,2022-03-24,Abuja,FALSE,54,Female,Cash,New,"$102,525.00","$51,262.50",,
580,Face Mask,Cleansing,16990.45,10,2023-01-01,Ibadan,FALSE,50,Female,Debit Card,New,"$169,904.50","$84,952.25",,
581,Cleanser,Hydration,19034.03,4,2022-12-28,Port Harcourt,TRUE,43,Male,Debit Card,New,"$76,136.12","$38,068.06",,
582,Cleanser,Anti-Aging,9937.03,10,2022-03-17,Port Harcourt,TRUE,37,Male,Debit Card,New,"$99,370.30","$49,685.15",,
583,Sunscreen,Protection,8050.18,10,2023-07-03,Port Harcourt,TRUE,41,Male,Credit Card,New,"$80,501.80","$40,250.90",,
584,Cleanser,Cleansing,5292.26,2,2023-12-15,Port Harcourt,FALSE,52,Female,Credit Card,Regular,"$10,584.52","$5,292.26",,
585,Sunscreen,Protection,1087.53,6,2023-10-16,Abuja,TRUE,55,Female,Debit Card,New,"$6,525.18","$3,262.59",,
586,Sunscreen,Anti-Aging,14479.31,9,2022-08-12,Kano,TRUE,18,Female,Debit Card,Regular,"$130,313.79","$65,156.89",,
587,Moisturizer,Hydration,14231,8,2023-11-20,Lagos,FALSE,23,Male,Cash,New,"$113,848.00","$56,924.00",,
588,Moisturizer,Treatment,1279.2,2,2022-04-11,Kano,FALSE,35,Female,Cash,Regular,"$2,558.40","$1,279.20",,
589,Face Mask,Cleansing,4565.97,2,2023-12-15,Abuja,TRUE,49,Female,Credit Card,Regular,"$9,131.94","$4,565.97",,
590,Moisturizer,Treatment,11200.23,2,2022-11-07,Lagos,TRUE,31,Female,Cash,New,"$22,400.46","$11,200.23",,
591,Face Mask,Treatment,4021.17,7,2022-07-20,Kano,FALSE,30,Female,Debit Card,New,"$28,148.19","$14,074.09",,
592,Moisturizer,Hydration,5674.19,8,2023-06-26,Ibadan,FALSE,58,Female,Cash,Regular,"$45,393.52","$22,696.76",,
593,Cleanser,Protection,18523.98,2,2023-07-13,Lagos,TRUE,39,Male,Credit Card,New,"$37,047.96","$18,523.98",,
594,Moisturizer,Treatment,7898.99,6,2023-12-24,Port Harcourt,TRUE,41,Male,Credit Card,New,"$47,393.94","$23,696.97",,
595,Sunscreen,Anti-Aging,19863.53,2,2022-02-05,Ibadan,FALSE,46,Male,Debit Card,New,"$39,727.06","$19,863.53",,
596,Sunscreen,Cleansing,14788.77,2,2022-12-18,Kano,TRUE,50,Male,Cash,Regular,"$29,577.54","$14,788.77",,
597,Serum,Protection,3835.19,6,2022-11-01,Kano,TRUE,57,Male,Debit Card,New,"$23,011.14","$11,505.57",,
598,Cleanser,Protection,12246.14,8,2023-08-22,Abuja,FALSE,25,Male,Credit Card,Regular,"$97,969.12","$48,984.56",,
599,Serum,Protection,17125.97,9,2022-07-20,Ibadan,FALSE,26,Male,Debit Card,New,"$154,133.73","$77,066.87",,
600,Sunscreen,Treatment,14945.89,9,2022-07-30,Kano,FALSE,43,Male,Cash,New,"$134,513.01","$67,256.51",,
601,Moisturizer,Protection,9787.42,1,2023-11-30,Port Harcourt,FALSE,61,Male,Credit Card,Regular,"$9,787.42","$4,893.71",,
602,Sunscreen,Treatment,10710.65,9,2023-12-12,Kano,FALSE,30,Female,Cash,New,"$96,395.85","$48,197.93",,
603,Serum,Treatment,11571.3,2,2022-01-21,Kano,FALSE,50,Female,Debit Card,Regular,"$23,142.60","$11,571.30",,
604,Cleanser,Cleansing,4815.12,2,2023-06-16,Lagos,TRUE,36,Male,Credit Card,New,"$9,630.24","$4,815.12",,
605,Face Mask,Anti-Aging,17894.63,10,2022-10-21,Ibadan,FALSE,25,Male,Debit Card,Regular,"$178,946.30","$89,473.15",,
606,Cleanser,Cleansing,3933.3,6,2022-09-07,Abuja,FALSE,35,Male,Cash,Regular,"$23,599.80","$11,799.90",,
607,Moisturizer,Treatment,12107.39,2,2022-11-02,Port Harcourt,FALSE,57,Male,Debit Card,Regular,"$24,214.78","$12,107.39",,
608,Cleanser,Anti-Aging,10137.8,3,2023-12-13,Ibadan,TRUE,39,Male,Credit Card,New,"$30,413.40","$15,206.70",,
609,Sunscreen,Anti-Aging,4748.38,1,2022-04-18,Abuja,FALSE,25,Female,Credit Card,New,"$4,748.38","$2,374.19",,
